edad,salario,productos,churn
42,5392,3,1
63,6070,2,1
28,5190,1,0
20,7693,3,1
39,6193,2,0
34,4720,5,0
40,5256,3,1
27,6268,3,1
33,3827,5,0
50,3136,3,0
43,7202,2,0
62,5748,3,1
22,7381,3,1
35,5284,4,1
56,8918,2,0
30,1852,2,0
39,3475,2,0
47,3264,4,1
45,6653,5,1
32,3889,3,0
41,8443,1,0
26,8966,5,1
37,5293,1,1
18,8384,5,1
30,1862,5,1
48,2824,1,0
32,6351,2,1
48,5643,4,1
25,2790,5,0
38,2850,4,0
42,3425,1,0
21,1870,4,1
27,2399,1,0
63,8825,3,0
36,7330,3,1
61,2224,3,1
48,8753,4,1
24,8004,5,1
63,5299,1,1
55,6968,4,0
41,7614,5,1
43,5098,4,1
20,6774,5,1
42,6092,2,0
35,1931,1,0
41,3047,2,0
36,2933,4,0
41,3407,4,0
62,3293,2,1
55,2422,3,1
57,7562,1,1
41,7479,3,1
33,5251,1,1
39,5837,5,0
39,2104,1,0
43,7606,2,0
19,5928,1,0
40,6391,5,1
60,3943,4,1
56,5533,5,1
31,3607,3,0
50,7646,2,1
23,6716,2,0
54,5100,4,1
34,4949,2,0
63,5939,4,1
42,8788,3,1
33,8454,2,0
31,2550,4,0
60,5139,4,1
51,2963,3,1
39,3961,5,1
64,5880,2,1
20,8442,1,0
65,7332,2,0
43,7240,1,0
60,7913,4,1
38,2504,5,0
39,4092,2,0
49,8987,1,1
59,3462,1,1
62,7743,2,1
38,5247,2,0
63,8047,2,1
23,2276,1,0
55,2229,5,1
55,3723,1,0
51,2733,1,1
37,8792,5,1
29,6114,2,0
35,2328,3,0
56,7993,2,1
21,6892,2,0
34,7585,2,0
44,5279,1,0
44,5026,2,0
59,2002,5,1
23,2949,2,0
45,6059,1,0
54,4282,4,1
34,8100,4,1
40,7680,2,0
23,2097,3,0
31,7324,2,0
57,5344,4,1
56,5468,5,1
26,2575,5,0
25,7919,3,0
45,6767,2,0
44,7808,3,1
64,2650,4,1
45,5723,1,0
48,5061,2,1
52,8439,2,1
33,5342,5,1
60,7262,3,0
64,7163,4,1
58,3122,4,1
29,6650,2,0
45,5363,4,1
62,6017,1,1
62,3395,4,1
23,5037,3,0
53,7049,5,1
63,6205,5,0
36,6557,5,1
38,6433,5,0
38,4596,5,0
47,3047,4,1
56,8648,4,1
19,6297,2,1
41,7878,5,0
19,2393,3,0
46,2695,4,1
53,6573,2,1
26,6635,3,1
40,8365,1,0
46,2457,1,1
37,6105,4,0
59,4757,1,0
56,3304,3,1
63,7031,2,1
46,6397,4,1
47,2207,2,0
27,6630,2,0
24,7789,2,0
18,2322,5,0
58,2095,4,1
54,7978,1,1
59,6721,3,0
29,3127,2,0
44,6753,2,1
58,6394,1,1
20,1911,4,0
19,2914,3,1
42,7134,4,0
62,8393,5,1
33,5646,3,1
62,8427,3,1
62,2553,3,1
60,6695,3,1
61,8164,4,1
64,4916,5,1
31,4764,3,0
41,3592,3,0
22,4099,4,0
53,6194,4,1
50,3427,3,1
36,6400,2,0
40,7165,5,1
58,3110,4,1
31,5356,4,1
51,4365,2,0
60,8447,4,1
51,5658,1,1
56,4181,2,0
59,5146,5,1
60,8592,3,1
64,5327,5,1
52,2059,3,0
64,8275,3,1
21,4758,1,0
52,4004,4,1
64,8539,1,0
30,4096,2,0
56,8013,2,1
62,5629,4,1
65,5814,2,1
55,4378,3,1
40,7263,1,0
19,2319,4,0
53,4676,1,0
61,2886,1,0
39,1989,2,0
24,4353,2,0
22,2940,4,0
61,7425,2,1
49,6882,3,0
64,7738,1,0
33,7180,3,1
35,8918,2,0
29,5574,3,0
45,8685,4,1
60,4617,1,0
51,4777,4,1
30,6338,3,1
39,2457,3,0
45,2135,5,1
58,2462,5,1
24,2442,4,0
37,4618,3,0
61,3601,4,1
44,2911,4,0
24,5205,4,0
46,3849,4,0
26,8729,1,0
48,4868,4,1
65,3166,4,1
24,3223,4,0
34,6106,1,0
59,5421,4,0
55,6890,1,1
32,2486,5,1
33,1965,2,0
56,4552,1,0
49,2285,3,1
63,4502,5,1
52,2970,2,1
63,7727,4,1
61,8384,1,1
31,4097,2,0
51,6355,5,1
37,5913,3,1
23,7186,3,1
21,2989,3,0
33,5082,3,1
61,2985,5,0
64,3745,1,0
26,5661,3,1
46,4901,4,0
57,2323,1,1
36,6637,1,1
58,3919,2,1
51,8770,2,1
33,5370,5,1
23,2112,2,0
55,5763,4,0
59,2678,3,0
27,7397,5,0
61,5631,5,0
39,8426,1,1
31,8822,2,0
45,2957,5,0
21,7789,5,1
57,3074,2,0
53,3816,4,1
22,8245,3,1
61,5572,4,1
25,8131,1,0
54,6009,4,1
46,7071,3,1
56,7866,5,1
23,4856,2,0
35,4403,1,0
29,1848,2,0
42,7881,5,1
49,6346,5,0
31,7901,3,1
21,3193,5,0
43,5507,4,0
59,8182,1,1
56,8196,2,1
61,7450,4,1
37,6923,1,0
64,2997,2,1
52,5936,1,0
33,8600,5,1
46,3213,1,0
38,2620,2,0
42,2292,1,0
28,3019,1,0
52,7186,5,0
33,3223,1,0
65,3413,1,1
61,4968,5,0
58,5167,2,1
18,3746,5,0
60,7372,1,1
62,5723,2,1
56,1903,4,1
55,7587,3,1
45,5749,2,0
19,4696,2,0
62,7675,1,1
48,1872,4,0
33,4003,5,0
19,8308,5,1
38,2653,2,0
18,6134,3,0
25,8198,5,1
57,3969,3,1
41,5243,5,1
57,5039,3,1
25,6715,2,0
49,2441,2,0
64,7406,1,1
61,5904,5,1
27,8734,4,1
40,5083,1,0
43,8066,4,1
46,6255,2,1
41,4777,4,0
24,3402,5,1
51,5714,3,1
20,3158,2,0
59,7676,3,1
22,4273,3,1
42,3241,4,0
64,3589,1,0
61,2704,1,1
44,8182,1,0
29,6929,1,0
36,5989,2,0
43,6157,4,1
44,3945,4,0
34,4980,3,0
54,4974,5,1
48,1978,2,0
53,8184,2,0
35,6234,2,0
56,7048,2,1
32,7453,1,1
54,3283,2,1
63,6664,1,1
28,5753,1,0
56,3627,3,0
34,2208,4,1
61,2989,5,0
52,5500,2,0
28,4100,4,0
30,1967,1,0
46,7505,5,1
43,7141,1,1
48,4541,4,1
64,8272,5,1
54,5708,3,1
46,6914,5,0
28,8912,2,0
25,2704,3,0
44,8276,3,1
40,6033,1,0
52,7230,1,1
18,5344,1,0
58,8360,3,1
33,2575,4,0
24,3177,5,0
41,8622,3,1
29,7901,4,0
56,4299,5,1
49,6392,5,0
54,8674,2,1
62,7620,5,1
55,2238,4,1
28,7515,1,0
31,7067,1,0
45,5844,3,0
61,7498,2,0
32,8373,2,0
25,8372,2,0
57,8853,5,1
55,2100,1,0
56,8638,1,1
61,3138,5,1
36,4843,5,1
50,3642,3,1
33,7371,5,1
53,8013,1,0
35,7800,2,0
27,2991,3,1
39,2667,4,1
22,8629,5,1
29,4443,5,1
22,6955,3,1
44,3270,1,0
29,7589,2,0
20,2795,5,0
54,6700,3,1
24,8556,2,1
53,3861,3,1
38,4991,2,0
56,3785,1,1
48,6697,4,1
65,4566,5,0
55,5311,3,1
55,6210,4,0
35,7775,1,0
65,6807,5,1
62,2681,4,1
30,4492,1,0
50,2327,1,1
31,6892,4,0
45,5509,1,0
26,2791,4,0
63,4206,1,1
29,4303,2,0
59,3198,3,0
57,6102,2,1
21,5173,2,0
33,5354,3,1
18,2571,5,0
37,4177,3,0
53,8948,3,0
60,2052,2,0
33,8423,3,0
56,4320,4,1
62,2544,1,0
50,5288,1,1
44,4044,1,0
54,4134,1,0
40,3376,5,0
63,2332,2,0
38,4348,2,0
38,2564,5,0
29,4958,1,0
22,2022,2,0
38,6850,3,0
54,6663,2,0
29,3781,4,0
42,5345,5,1
45,6714,2,1
54,4642,2,0
42,2564,5,0
22,6920,5,1
30,6787,1,1
32,8217,3,0
59,6968,2,1
42,5278,2,0
30,4013,4,0
37,7325,5,1
32,3750,3,0
41,2639,5,0
57,3884,1,0
41,8451,3,0
33,7759,5,0
57,2894,5,1
19,5484,3,1
19,6531,3,0
53,6990,5,1
41,6787,3,1
48,8710,1,1
45,8408,5,1
45,4121,3,0
56,2587,4,1
20,3918,4,0
53,6084,2,0
55,8338,5,1
26,6309,5,1
31,4050,3,1
57,7084,4,1
51,5352,4,1
52,6807,5,1
19,5147,1,0
59,1982,4,1
23,8732,3,1
23,2461,1,0
31,8340,5,1
63,5470,1,1
48,8593,3,1
64,4468,1,0
22,6246,5,1
19,7421,1,0
60,4196,3,1
64,7395,2,1
62,3499,3,1
58,5363,5,1
19,4079,3,1
19,7089,3,1
44,8819,5,1
32,5768,3,1
26,8556,3,1
53,5360,1,1
62,6199,5,0
39,8366,4,0
20,8718,2,0
61,8839,2,1
63,5818,4,1
42,8964,3,1
22,6954,4,1
33,6037,3,1
65,5135,5,1
60,4956,2,0
40,3608,1,0
23,1978,1,0
27,5398,5,1
56,4531,1,1
57,7112,2,0
36,7065,5,1
27,8912,4,1
51,4880,4,0
31,4972,3,0
21,3391,4,0
37,7370,3,1
56,3914,4,1
56,4892,2,0
52,2389,2,0
41,5402,4,0
63,8699,1,1
32,8666,1,1
37,4093,3,0
45,3217,4,1
42,3807,4,0
38,7506,1,0
53,6759,4,1
34,8218,4,1
41,6823,3,1
59,3761,3,1
63,4538,2,0
30,5454,4,1
19,7970,2,0
47,5239,5,1
19,3972,2,0
48,5250,4,1
37,6688,4,1
37,2523,1,0
48,8079,2,1
31,2286,5,0
20,7070,1,0
35,7849,1,1
41,5063,3,1
27,3783,3,1
39,3800,5,1
39,7163,4,1
39,3276,2,0
26,5171,4,1
58,7399,1,1
20,3931,4,0
54,7836,1,0
65,3811,3,1
60,4762,4,0
56,7447,5,1
55,7826,4,1
23,2510,5,0
38,5915,2,1
46,8251,3,1
22,4355,3,0
45,2561,5,0
59,5145,5,1
18,4099,4,1
44,5075,4,1
27,7601,5,0
41,7632,2,0
39,6718,5,1
51,7058,5,0
63,3144,2,0
18,7780,2,0
29,5866,4,1
19,4384,3,1
61,3782,5,1
29,3074,1,0
40,2350,2,0
52,4982,4,0
49,4319,4,1
31,6320,5,1
34,5517,5,1
34,5529,3,1
26,1821,2,0
34,4110,1,0
65,8957,2,1
32,8215,5,1
32,8667,3,1
52,7925,4,1
49,5724,3,0
23,3467,3,0
61,3339,1,0
50,4862,2,0
44,8127,3,1
23,4661,2,0
51,8155,5,1
28,7483,1,0
56,4485,3,1
57,2274,5,1
63,7349,1,1
53,4872,3,1
51,8677,1,1
40,8008,5,0
52,3483,1,0
37,6162,5,0
63,8070,1,1
30,6165,1,1
42,3348,3,0
56,8488,2,1
28,2642,5,1
54,5595,2,1
21,8684,5,1
24,3220,1,0
27,5668,2,0
23,4222,4,0
33,2486,3,1
40,4769,2,0
22,4427,2,0
21,8422,3,1
46,5412,5,0
63,2617,1,0
65,5136,3,1
37,7236,3,1
44,7873,4,1
37,4466,3,0
53,7878,2,1
24,2958,4,1
56,3986,3,0
44,4313,1,0
64,8383,1,0
24,7491,4,1
42,7452,5,0
21,7974,5,1
28,7240,3,0
65,2811,4,1
44,8552,5,1
27,7428,1,0
49,4715,4,0
42,8645,5,1
42,2996,1,0
58,4019,4,1
63,2507,1,0
54,3687,2,0
58,6988,3,1
26,6315,4,0
30,3093,2,0
59,7214,4,1
35,6378,3,1
65,2855,3,1
53,5593,1,0
40,2523,3,0
63,8447,1,1
50,8376,1,1
27,6975,5,1
42,2159,3,0
29,8282,2,0
44,8215,3,1
48,3958,4,1
43,7473,5,1
20,7681,5,0
23,6998,5,1
55,5937,3,1
62,3926,2,0
42,4497,3,0
26,3606,5,0
51,5966,5,1
42,4647,4,0
57,6907,2,0
42,7198,1,0
26,2930,5,0
23,2600,2,0
18,4089,4,1
35,7251,4,1
23,7974,5,1
31,5969,1,0
25,8025,3,1
51,6607,3,1
53,3180,5,1
22,6626,1,0
54,7788,1,1
32,4320,4,0
33,6621,3,1
65,5149,4,1
21,8518,5,1
32,2832,4,0
53,3895,5,1
43,8473,5,1
44,8637,3,1
60,3022,5,1
41,8143,5,1
28,6105,2,1
18,8027,1,0
27,3810,3,0
45,5977,5,1
52,7759,3,1
45,5772,4,1
50,1951,5,1
35,4453,5,0
35,7813,3,1
54,5690,3,0
32,4727,2,0
48,4440,3,1
63,4501,5,1
50,7534,5,1
52,7604,4,1
23,7418,1,1
36,6113,4,1
28,5310,4,1
25,8673,1,1
57,5838,4,1
32,3997,5,0
38,2389,3,1
45,4345,1,0
46,6136,5,1
64,1865,1,0
31,4675,5,1
21,8640,1,0
30,8657,1,0
65,4481,5,1
58,3071,2,1
27,2834,5,0
52,8287,2,1
60,6716,2,1
44,6332,1,0
51,8077,3,1
62,2203,1,1
50,2075,3,0
31,3410,3,0
22,8669,3,1
46,7925,2,1
51,5069,4,1
49,2654,3,1
35,5214,1,0
55,3063,4,0
45,5769,3,1
43,6985,2,0
21,6953,3,1
43,7507,3,1
22,2677,5,0
63,6147,3,1
65,6932,2,1
41,7844,1,0
23,4727,3,1
59,8668,2,1
19,7317,4,1
38,6297,2,0
28,4964,2,0
31,6775,3,1
59,5994,3,1
43,1820,4,0
19,8609,4,1
23,7258,5,1
24,6773,5,0
48,4869,3,0
54,7350,3,1
37,6748,2,0
61,2621,4,1
57,6235,2,1
61,8025,2,1
59,4555,5,1
46,5444,4,1
38,6570,1,0
41,4471,3,1
34,7113,2,0
37,3623,4,0
60,5835,1,1
44,8359,5,0
27,7746,1,1
35,8088,5,1
21,5788,4,1
62,3774,3,1
40,3524,3,0
47,2823,1,0
25,2808,3,0
47,5526,2,1
57,3953,2,0
60,3949,5,1
29,4686,3,0
50,4558,4,1
32,4606,3,0
64,6992,4,1
43,6174,3,1
41,5630,2,0
38,3042,2,0
52,4804,3,1
19,8632,5,1
40,5781,5,1
49,4766,5,0
44,5096,1,0
51,8135,3,1
25,8162,2,0
33,3548,3,0
37,1949,4,0
43,8409,5,1
46,6990,1,1
49,7284,5,1
62,3811,3,0
40,7646,3,1
20,6045,2,0
36,4854,4,0
47,2008,2,0
42,2625,1,0
40,6844,1,0
20,8009,1,0
20,4939,4,0
59,4009,5,0
52,5342,5,0
51,4360,3,1
43,7564,2,0
41,6537,2,0
55,5275,4,1
33,4691,2,0
49,3767,3,1
40,7560,5,1
20,5806,1,0
26,6174,5,1
23,3550,2,0
24,7970,2,0
22,4029,2,0
47,8822,3,0
58,4337,5,1
43,8771,2,0
63,8123,5,1
22,7489,3,1
19,3405,1,0
47,7317,2,1
58,5379,3,1
27,4993,1,0
39,3286,4,0
64,5657,5,1
63,8176,1,0
50,8877,5,1
55,2649,1,1
61,2852,2,1
28,2418,3,0
28,4440,2,0
23,2686,5,0
59,6277,5,1
27,8705,3,1
37,5030,3,1
34,6954,3,1
41,7534,2,0
61,8509,3,1
22,2696,5,0
62,6160,3,0
42,5487,2,0
19,7429,3,0
31,6327,5,0
55,3572,4,1
64,5313,5,1
24,6199,3,1
23,3931,4,0
28,2028,1,0
51,3797,2,0
35,2288,1,0
46,3184,5,1
42,1893,2,0
48,8996,4,1
47,5755,1,1
18,5255,4,1
52,3743,4,1
65,6745,3,0
44,7159,4,1
22,7014,4,0
24,5887,2,0
52,6088,5,1
21,7180,3,0
42,8467,5,1
32,8575,2,0
37,7160,3,1
34,6836,4,1
24,6623,5,0
20,4445,2,0
19,4969,3,1
54,2071,5,1
49,7085,1,1
26,4554,1,0
56,5491,1,0
22,7840,3,1
24,3338,4,1
27,6547,4,1
18,5587,3,0
39,3820,1,0
58,5060,2,1
39,3207,4,1
26,3227,1,0
65,7999,1,1
50,5531,3,1
50,1885,2,1
56,3699,2,1
41,6266,2,1
37,3373,5,0
18,5144,3,1
38,8773,1,0
39,3878,4,0
62,7583,3,0
28,7816,1,0
23,3033,5,0
23,6480,3,1
58,6575,4,1
18,3606,3,1
56,5517,1,1
49,2467,4,1
30,2067,3,0
46,2266,5,1
26,3877,4,0
23,5012,3,1
32,8032,5,1
31,3758,4,0
34,2744,5,0
43,5547,4,1
45,8826,1,0
35,3638,3,0
59,8704,5,1
47,7340,2,1
58,8046,4,1
20,3664,2,0
55,8281,4,1
64,7741,4,1
49,3962,3,0
18,4275,5,0
52,8835,1,1
62,8953,4,1
31,8711,1,0
40,4970,1,0
36,3128,4,0
56,8185,5,1
41,8498,5,1
37,8376,4,1
25,2661,1,0
54,5672,4,1
46,4765,3,1
40,5226,3,1
50,6430,4,0
42,7396,5,1
50,4567,3,1
61,2002,2,0
56,5957,3,1
42,6128,3,1
18,8704,4,1
55,7771,5,0
59,7680,4,0
51,2883,4,1
48,2076,5,1
46,5410,4,1
41,5637,1,1
31,6465,5,1
44,2982,4,0
47,6627,2,1
46,2371,1,0
46,8020,2,1
25,2865,5,0
29,3335,1,0
59,3175,3,1
32,3377,2,0
27,3566,5,0
32,3866,3,0
43,8471,1,1
42,6436,3,1
61,1818,4,1
59,2869,2,0
52,5009,3,1
56,4302,1,0
39,3786,4,1
21,2070,4,1
34,3879,5,1
53,4555,3,1
39,3810,1,0
55,6975,5,1
34,3165,3,0
37,2972,5,1
38,3828,4,0
37,2881,3,0
19,5729,5,1
45,6310,5,1
46,6259,4,0
29,2144,2,0
26,3182,1,0
22,5736,1,1
23,6890,3,1
44,3510,5,1
60,2879,5,1
54,6096,4,0
51,5871,2,1
62,2424,3,1
37,6448,3,1
29,6520,1,0
60,6530,4,1
25,5298,1,0
29,6239,5,1
48,1836,1,0
62,2138,2,0
37,4572,1,0
19,3005,2,0
59,7961,1,0
49,4756,3,1
35,2347,4,0
49,6875,2,1
62,2358,1,1
35,5124,4,0
47,4417,1,1
40,3201,4,0
54,5464,3,1
21,3682,4,0
52,8083,3,1
52,8394,2,1
54,4851,5,1
27,3748,5,0
52,7593,1,1
23,8881,3,1
56,3057,2,0
49,2418,3,1
52,4603,5,1
57,6995,4,0
41,2162,1,0
49,6791,4,1
19,6857,2,0
54,2870,1,0
53,3067,5,1
40,2834,2,0
27,6429,4,1
35,6513,2,1
55,4589,5,0
24,4615,5,1
58,4847,3,1
22,5317,2,1
59,5434,1,1
28,1958,4,0
47,4279,1,1
37,3303,3,0
47,8572,2,1
28,4957,2,0
23,6036,5,1
22,3256,3,0
48,7760,4,1
59,5357,4,1
34,4233,2,0
30,6958,3,1
57,5588,5,1
56,8902,4,1
25,4565,4,1
37,3625,5,1
59,2152,2,0
54,2184,2,0
52,7102,1,1
26,4200,4,0
44,2214,1,0
54,4151,1,0
44,7526,3,1
48,5201,2,1
28,5121,4,1
62,8626,2,0
34,6665,2,1
32,5179,5,1
56,8029,1,1
35,8600,1,1
61,4520,2,0
24,7622,1,1
29,8514,2,0
22,3918,4,1
39,5249,5,1
18,8999,1,0
51,3978,2,1
32,3581,3,0
65,4035,4,1
28,3093,5,0
33,8632,3,1
61,5203,4,1
23,4691,2,0
19,8268,2,0
28,7876,3,1
33,5098,3,0
64,3461,2,0
19,6507,1,1
58,2255,4,1
47,5130,1,1
59,4353,3,0
50,5804,2,1
63,4461,3,1
21,7652,3,0
33,2823,4,0
56,2976,1,1
46,4779,3,1
32,6895,2,0
32,7402,5,1
19,4070,3,1
65,8172,5,1
62,4640,2,0
53,7484,2,1
30,3832,5,0
32,3817,1,0
32,4071,3,0
61,3505,1,0
32,5266,3,0
29,3049,3,1
34,1977,5,0
30,7653,4,0
33,3685,3,0
22,5074,1,0
26,4475,1,0
49,7605,1,1
40,4456,5,1
21,8386,5,1
35,6994,1,0
27,7105,3,1
43,4303,1,0
57,3080,3,1
23,2878,3,0
20,5783,5,0
23,8717,2,1
64,4628,1,0
65,3628,3,1
34,8043,1,0
48,2701,3,1
38,4732,4,1
43,5340,2,0
50,6975,2,1
44,3815,1,0
45,2785,4,0
22,7299,5,1
63,5343,2,1
18,8959,1,0
22,4361,1,0
21,4375,5,0
42,5903,3,1
44,6679,4,1
22,4307,2,0
62,5260,1,1
50,2144,5,0
20,2444,3,1
44,7802,1,1
64,3573,5,0
50,6096,5,1
52,6665,2,0
43,7177,1,0
33,6345,5,0
50,5675,5,1
23,6120,3,1
56,2174,3,1
60,6643,4,1
43,8015,5,1
28,4914,4,0
20,1898,4,1
63,5799,2,1
64,7029,5,0
60,8884,3,1
58,3382,4,1
44,4116,1,0
32,7756,1,1
32,2207,4,0
51,8027,5,1
54,4841,1,0
40,4126,5,0
44,5580,1,0
48,3958,5,0
45,4904,5,0
44,5481,3,0
53,4565,4,1
23,5281,3,1
20,4676,5,1
43,3497,3,0
23,5926,1,1
59,5395,2,1
27,1933,1,0
51,8639,3,1
31,3767,4,1
48,8309,2,0
30,2614,4,0
53,5740,1,1
28,8678,4,0
36,6285,4,1
18,8780,1,0
60,2271,2,1
36,4560,3,0
21,4602,3,0
20,5955,1,0
55,6310,2,1
49,5088,4,1
50,5718,2,1
24,5009,2,0
36,3837,5,0
60,2286,1,0
23,4184,2,0
57,4316,5,1
19,5828,3,0
54,6439,4,1
35,5185,4,0
57,5867,2,1
51,6761,4,0
39,3071,4,1
58,5111,1,0
26,3846,1,0
36,2119,3,0
47,5499,1,0
23,7200,3,1
65,2156,3,0
51,8770,2,1
50,1898,3,0
43,5333,1,1
25,8761,2,0
26,5796,5,1
35,5780,5,0
53,4926,2,0
38,2951,4,0
38,8592,5,1
36,4280,3,0
27,3111,3,0
27,3856,5,0
43,3367,1,0
47,3722,4,0
41,2140,2,0
25,6166,1,0
42,7362,4,1
25,3959,1,0
33,7284,5,1
42,2498,1,0
23,8954,5,1
65,2816,1,1
57,2825,3,1
42,7188,5,0
37,7749,4,1
53,7281,2,1
20,3605,3,0
23,3422,1,0
25,8827,5,1
37,1879,3,1
62,7566,2,0
58,2748,4,1
60,1818,3,1
20,5915,3,1
54,7901,3,1
42,5512,1,0
50,5558,5,1
19,3421,1,0
40,8049,4,1
48,2825,2,0
60,5669,5,1
21,5527,3,0
31,8827,4,1
57,6939,5,1
51,5484,1,1
32,3822,5,0
32,5020,5,1
29,8483,4,1
22,1835,4,0
28,5294,4,1
22,7557,5,0
49,5048,2,0
20,2465,1,0
56,5126,3,1
24,3157,3,0
20,4982,3,0
35,5411,3,1
43,5600,5,1
53,4901,5,1
55,4025,5,1
22,5628,1,1
33,5120,1,0
21,5535,4,0
22,5441,4,1
32,7156,4,1
37,6678,2,1
20,5438,5,0
22,5423,1,0
45,8616,1,1
35,6846,1,0
23,3995,3,0
40,4537,5,0
35,3663,2,0
60,6051,3,1
64,5135,3,1
28,3674,5,1
48,8158,1,1
64,3718,3,1
18,8979,1,0
62,8328,5,1
42,6932,4,1
31,7692,4,1
65,6825,4,1
47,3728,1,1
31,6452,3,1
62,3067,3,1
63,7720,2,1
30,8294,5,1
51,4881,3,1
33,8645,5,0
48,7197,4,1
60,2557,3,1
33,4040,5,0
25,8067,4,1
42,5407,1,0
41,4780,5,0
48,8949,2,1
47,6776,2,0
63,2794,4,0
19,5021,5,1
30,8983,3,1
43,4276,4,0
55,6183,5,1
24,4224,3,0
18,8738,2,0
33,3852,2,0
24,7733,5,1
43,7922,5,1
41,4439,2,0
59,2248,3,0
29,4990,1,0
60,2457,1,0
65,2253,1,1
45,2404,4,0
55,5565,2,1
34,8118,5,1
23,2941,1,0
18,2184,5,0
59,8056,2,1
37,7255,4,1
57,2219,5,1
48,2847,2,0
31,2402,1,0
34,6135,1,0
47,6945,2,1
44,8812,3,1
64,5232,1,1
26,2388,5,0
26,1971,4,0
23,6111,4,1
25,5737,4,0
58,6939,2,1
27,3353,4,0
25,7454,4,1
45,5951,2,0
58,6792,5,0
47,5359,3,0
33,3007,2,0
60,2354,5,1
60,3271,3,0
52,3022,4,1
24,3232,4,1
33,5577,5,1
57,6450,3,1
28,3327,3,0
57,5195,3,1
61,6061,3,1
33,8365,4,1
64,6241,4,1
25,2409,3,1
32,3608,1,0
19,6756,5,0
53,5893,4,0
39,4399,3,0
60,8203,1,1
42,7522,2,1
51,5723,5,0
40,6527,1,0
19,7642,3,1
33,5633,2,0
29,7734,4,1
19,3572,2,0
50,4232,1,0
18,3235,5,0
60,6872,5,1
49,5637,2,1
54,3402,5,1
49,8785,5,1
40,2352,5,1
27,3887,4,0
23,2402,1,0
31,5007,4,0
63,6122,4,0
40,5019,4,1
24,2647,2,0
53,4189,2,0
19,8324,1,0
41,5059,2,0
50,7529,2,1
28,6946,3,1
53,2941,5,1
28,8348,1,0
48,7394,5,1
23,3207,4,0
45,4692,3,0
27,3306,1,0
18,2324,5,0
19,6308,3,0
48,3875,1,0
63,3112,4,1
45,8042,2,0
38,2342,2,0
64,4480,3,1
61,7611,1,0
41,2461,1,0
57,4286,5,1
63,2855,2,0
29,3503,1,0
44,1887,4,0
33,4439,1,0
59,6133,2,0
30,7285,3,1
58,4049,2,1
39,8409,2,0
45,8087,5,0
53,2046,5,0
44,7611,4,1
45,8683,4,1
53,5660,3,0
31,8829,1,0
35,3870,1,0
42,2615,4,0
55,5603,1,0
52,4154,3,1
39,6324,1,0
64,7173,1,1
37,2969,5,1
62,3192,5,0
26,4222,1,0
18,4403,1,0
44,6840,5,1
44,2608,2,0
28,7602,3,1
62,3803,2,0
53,2193,3,1
53,3381,4,1
58,4291,2,0
35,7863,1,1
63,4307,4,1
29,4584,2,0
20,8120,1,0
39,8159,2,1
38,5949,4,1
47,5448,5,1
29,5092,1,0
46,4063,5,1
33,1962,3,1
40,8372,5,1
50,1857,5,1
52,5337,1,1
37,8573,2,0
32,4814,3,1
36,7212,3,1
29,2170,3,1
40,6416,4,1
46,5862,5,1
23,2676,2,0
55,8332,5,1
63,4302,3,1
27,5422,3,1
61,2652,1,1
18,6301,5,1
40,6146,5,1
20,8337,1,1
60,3175,2,0
31,3450,4,1
56,8163,4,0
50,3403,3,1
61,7930,1,0
50,7006,5,1
55,6857,2,0
49,4100,4,1
65,2757,2,1
54,6750,4,1
56,2837,4,0
39,7501,4,1
32,3530,5,0
65,6231,5,1
27,6005,3,1
53,8851,5,1
50,7140,1,1
34,8156,2,1
47,5043,2,0
54,1870,1,0
49,6611,3,1
57,8760,3,1
38,5589,3,1
37,4070,1,0
20,5501,4,1
28,7893,4,0
58,8117,3,1
32,4238,4,1
54,2693,4,0
64,3922,2,0
59,6022,2,1
51,4498,5,1
47,8454,5,1
54,5315,3,1
38,5490,5,1
61,5870,3,1
53,2390,4,1
37,8548,2,1
61,2119,4,1
62,3524,1,1
59,7288,1,1
47,5614,4,0
61,7016,2,1
19,7058,1,0
52,3585,4,1
27,3362,2,0
50,4434,3,0
30,5148,5,1
39,2864,5,0
20,7764,2,0
26,8528,4,1
28,5556,2,0
60,7623,3,1
36,6904,4,0
56,7452,1,0
26,3812,3,0
22,4192,4,1
39,2073,5,0
40,4371,3,0
46,2143,2,0
44,2730,4,0
30,5225,3,1
41,6417,3,1
43,2710,2,0
54,3842,5,0
58,3008,4,1
18,8703,4,1
46,7820,4,0
27,3183,2,0
52,7117,2,1
58,2016,3,1
36,5234,5,1
33,7298,1,1
41,4828,3,1
39,6556,3,0
44,3538,3,0
49,5883,4,1
56,8370,3,1
31,3701,2,0
30,6523,5,0
61,8545,4,0
51,3257,2,0
42,7705,2,1
45,6410,1,0
61,3305,2,0
46,4868,3,1
43,2653,4,1
20,5336,4,0
64,2349,3,1
29,2116,1,0
31,3871,3,0
47,5375,5,1
28,2738,4,0
22,6315,2,0
61,8500,2,1
58,8805,1,1
28,6534,4,1
57,3001,1,0
39,3637,1,0
28,3219,4,0
21,6381,2,1
50,3710,4,1
35,3289,4,1
38,4143,5,0
49,7823,5,1
46,8265,2,1
27,2309,4,0
28,7476,5,1
65,7882,1,1
28,5252,5,1
36,3919,4,1
41,5922,5,1
65,4017,4,1
54,5215,1,1
34,5404,2,0
34,8489,3,0
47,3581,4,1
62,3852,4,1
52,3937,1,0
62,7526,5,1
38,5720,4,1
21,5355,1,0
